split_id,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,specent_0,specent_1,specent_2,specent_3,specent_4,specent_5,specent_6,specent_7,specent_8,specent_9,specent_10,specent_11,specent_12,specent_13,specent_14,specent_15,specent_16,specent_17,specent_18,specent_19,specontrast_0,specontrast_1,specontrast_2,specontrast_3,specontrast_4,specontrast_5,specontrast_6,user
U1_114,-149.11563,77.10013599999999,-14.657875,5.827893,-7.308872999999999,2.7148368,-10.797456,-8.15702,-11.524169,-3.9275515,-15.694707999999999,3.2912275999999996,-13.138867000000001,-8.8818035,-6.4774437,-3.4488992999999994,-9.307274000000001,1.1374635,-9.894192,-4.445499400000001,0.011480540269994965,0.02001477671306657,-0.012763940226073042,-0.021815010785371982,-0.0031209181198973736,0.024173748422542586,4568.843484210172,3749.932086120103,2881.236196475528,2993.275759961264,3002.465353806355,2863.265803830828,2898.0615210870674,3002.4350351729936,3208.150354610026,3390.477483864592,4895.608867987266,4537.750398015111,3857.609974718853,3084.821692332009,3070.673150982798,2873.9777995756817,2711.4498196661802,2647.6766257959193,2675.1681514317524,2783.7987071292164,23.16572953814125,11.458064883729715,13.232677083442669,13.201779698597827,15.996106051576724,17.130123403169044,30.28098050833749,1
U1_115,-370.32837,27.789314,-41.91194,-0.15526931,-6.798166800000001,0.5357576000000001,-6.0135026,1.927979,-4.558478,-4.070139,-9.874791,-2.6013412000000002,-7.226253999999999,-3.1602554,-3.9010656000000004,-3.1755793,-7.141476600000001,2.3715787,-0.8973385,0.4395459,0.009127760486277696,0.006897082302099657,0.03136293962597801,-0.034636102616787484,0.005145138938371796,0.0203834395406062,2520.771017694604,2428.246457271039,2375.772114819605,2426.5911904503064,3116.6855862111183,3018.166964263234,2754.6700475328066,2642.335612027583,2543.276392556561,2424.1568686061155,2367.5885805180205,2346.0788044697256,2366.1641485688306,2300.9495565749107,2111.609304090152,2211.773212939268,2153.664870997364,2137.8900486484085,2170.8055176876387,2139.479889435243,18.16410836250121,12.81431185738816,15.260750525224216,15.240513567173435,16.407527835155847,16.294293114253392,31.131672476032747,1
U1_116,-608.2764,44.652645,-13.704334,5.762473,-7.419605000000001,5.6543655,-16.804904999999998,4.2373796,-1.7763520000000002,-13.298720000000001,-16.039407999999998,-4.204169,-4.9266005,-0.53873193,-6.2317279999999995,-2.1540623,-10.592215,-0.49519506,-13.6844,-0.11981547599999999,-0.005782879685254928,0.017692078077487888,0.06045260211859577,-0.034905134090062316,-0.00022336423625317974,0.019394201933053117,2722.411311627084,2651.5784934982557,2451.470933722211,2414.295896598288,2072.3247676763926,2093.6654467790754,2112.813688101464,2038.76845307797,2103.3580525525804,2258.750601311358,2504.7525994861285,2360.8817105513417,1989.3622782726995,2015.341774531692,1927.031386349204,1934.4008408501113,2015.0942310972794,1961.9353919901826,2051.8288919832503,2250.7047062436527,16.41004532226651,12.57735070939897,13.7134521748138,16.855910636420514,19.195976830166046,18.974171693274364,30.861216458172088,1
U1_124,-50.213553999999995,91.413,-40.759727000000005,17.742853,-5.012721,6.635422999999999,-3.5835578000000003,0.954657,-6.592069,-2.7992146,-11.823395,3.2218424999999997,-11.559128999999999,-4.566623,-5.748974,-5.792165799999999,-8.571938000000001,-2.3167741000000004,-7.941195,0.5168809,0.015168880457630375,0.014315067534548543,0.018284906087250103,-0.03079758640164665,0.004250012640865649,0.019059700174150183,2358.4798644575853,2333.9293699820264,2381.6828095737133,2308.1343770090452,2320.805532643613,2298.991272399115,2237.760761401858,2616.276258033592,3063.4125370733227,2935.8324271103593,2696.639210638479,2526.3833489096687,2571.6321790029833,2619.6242937281922,2521.721070603685,2405.603049739101,2409.1203679940522,2345.198858715577,2317.446006144908,2332.6079709171177,22.15127106367042,11.726286649751707,11.90117170583413,13.096454840234172,14.131278988314595,16.984800178956707,31.58967680304649,1
U1_129,-624.7554,59.424034,-18.455463,18.637709,-3.8153217000000006,-6.647239999999999,-3.7865608,-0.46941289999999997,-7.461825,-9.3859,-12.463727,-7.540526,-7.305791999999999,2.457184,-2.337917,-2.3527746,-8.288971,-4.7267222,-8.295,-0.80180675,-0.01332931518603318,0.01690811648606473,0.05808692162149893,-0.062466433956877024,0.011849501247986843,0.014616758450223562,4192.517682301701,4247.5822042988375,4271.991950997865,4279.908869881854,4286.741234479116,4277.795581914078,4185.252150616468,3914.468246557236,3447.957157667069,3328.985906639441,3315.395440926477,3357.918267145567,3414.9595506970345,3509.849444159139,3765.6181813822054,3912.222979931717,3962.8731137218233,3943.9241790543438,3973.40364086581,4221.428626884115,16.989030244084073,11.94729495874636,14.58067005552068,16.764273000567552,17.603842861077485,16.58961135156208,30.121484025764712,1
U1_136,-99.40853,96.8607,-49.005096,14.758792000000001,-15.507929,0.48301205,-4.336328,-1.6544185000000002,-7.0329622999999994,-0.41266447,-6.2689585999999995,-3.0835527999999996,-11.188029,-3.1445646000000003,-6.3309803,-2.1303115000000004,-9.477705,-1.5858523000000002,-9.288585000000001,0.5023564,0.01213660485176567,0.015735547559383847,0.00921120109229204,-0.03353816981630815,-0.006948755939210596,0.013789558140882192,2526.813202640381,2559.051812497132,2621.990639456871,2492.673792243485,2472.472771368737,2457.816308182399,2423.440598161731,2343.726137096073,2211.757097695449,1561.2748593121921,1157.983822096226,1016.8905093957468,1214.7456121418775,1632.0323650563212,1843.4703718687115,2658.024902165893,2710.3856746877827,2567.0504613494973,2404.7573579261684,2356.790666435931,22.234808685832327,11.880570033941035,12.915309827477882,13.013888141778668,14.592191003872008,17.79293058354522,32.488149610359656,1
U1_138,-25.887072,88.30908000000001,-49.36322,14.406366,-15.397194,-0.28157398,0.43470820000000004,3.0158270000000003,-8.505208,-3.3255242999999997,-7.973986999999999,-4.5329213,-10.44432,0.23467189,-5.8310965999999995,-3.1709994999999997,-9.665834,-1.0889455,-9.091909,-0.81967354,0.004902896052224393,-0.0009664241485270343,0.0005922042175951339,-0.03371938258066996,-0.008287363283335061,0.011060652601393528,2342.3413298419923,2344.627606629723,2287.2688070449003,2278.136985966633,2272.743844271787,2178.3068604618247,2215.585906904061,2181.589652499042,2259.0661774189057,2205.2937237521046,3103.4133847169696,2977.3392028377543,2919.540867378765,2778.8821307217913,2634.303508051424,2692.615197353931,2637.6135360414137,2639.436520006368,2636.485774993942,2558.7214214971245,21.20668639860234,12.00652929032066,12.343178468565615,13.672409319789473,13.711357028820641,16.956040691847626,32.00294716519689,1
U1_141,-158.18486000000001,103.30416,-43.018925,12.546593,-2.5137709999999998,3.8320879999999997,-1.2884848,-2.8182356,-13.245118,-9.722424499999999,-14.469165,1.1489525,-4.5216400000000005,-3.7491207,-9.25882,-4.9047947,-6.303849,-3.2946122000000004,-12.034808,2.4954615,0.01435503732544255,0.011449190303962,0.013393210611123682,-0.030684484447213913,0.002732779165897009,0.017884253235212755,2203.752172425549,2230.5137290397524,2200.000598170208,2186.60755217733,2053.5970391904184,2003.515943434257,2034.4085749961603,2036.727143987873,2072.1545731632905,2061.021459768749,2197.577431231604,2308.410162294761,2325.36125306153,2243.604551289734,2207.5954853207063,2222.506696009963,2929.976302869638,2776.0144967164256,2587.9714674490915,2345.614272084065,23.724421769191128,12.04308910440132,13.303315798181341,13.942116365858245,15.233098658908157,18.21417434819345,32.222705841351406,1
U1_145,-87.39036999999999,94.872925,-47.29091,14.976277,-7.423664,7.461558,1.4172504,0.6929896,-12.367534,-6.765952,-10.244345,-1.0541197,-9.377716,-5.831108599999999,-8.339981,0.7540361,-6.823011999999999,-1.9991543,-8.10534,0.814873,0.011770480611992484,0.008600998116320677,0.0037073099921484678,-0.021522010066386443,0.009311649263701382,0.018843826623740637,2289.9061025918377,2152.1970502573167,1818.4460516910394,1951.269965573712,2012.111186927843,2039.5476363008465,2027.168984238156,2132.77493715942,2182.85069637376,2245.081096545517,2241.5790676092706,2219.1648621268373,2310.524428557313,2155.1023450713774,2173.067243853372,2180.6220363923867,2086.2624663486986,2068.233792160242,2028.2996020798853,2021.5254028510183,20.998069546850783,10.970477775862506,13.351050661943223,13.306239681540614,14.470162832126606,16.905407623596652,30.9668978893912,1
U1_147,-193.94104,82.99489,-15.650507000000001,12.850457,-2.3090568,1.9620366000000002,-2.175329,-4.374201,-8.4364,-8.559558,-13.7435,-4.0040260000000005,-5.793016400000001,-7.4400573,-6.689462,-0.2153237,-3.6522322,-3.7746246,-9.619058,3.6843479,0.009992784014276591,0.01354065696969262,-0.0011802482493654591,-0.02361646440179921,-0.0012112134009993596,0.02868246572391917,2149.2130813033614,1928.090538278471,2085.6027927181613,2421.913748696667,2691.684207676314,2456.135235997101,2331.492583012125,2478.5871580116877,2481.6468288800825,2290.6763047338463,2354.245725778444,2371.833992088225,2125.085418405016,1932.6149771183746,1909.9782656024674,1919.1547634604108,1866.669213301347,1906.8809064666407,1831.5952463745114,2211.5539966784445,17.998182182547776,11.417127790106115,13.558916573104675,13.71145770687993,15.293134806249936,16.694075689820163,30.57048416422492,1
